,listing_id,date,available,price
1978967,9601858,2018-05-08,t,$65.00
15572645,7754106,2018-05-25,f,
6057655,13918399,2018-09-11,f,
21851212,23228715,2018-09-08,f,
17351737,18560308,2019-03-05,f,
11644284,16733247,2018-11-24,t,$90.00
6924949,9982576,2019-03-02,f,
13236904,13774352,2018-05-26,t,$119.00
15282233,14098965,2018-10-16,f,
5097294,16852577,2018-10-15,f,
12502920,20944287,2018-08-10,f,
13607333,15278241,2018-05-26,f,
13952146,20390614,2019-02-14,f,
9423540,1398124,2018-04-06,f,
16401907,13612803,2019-01-12,f,
12607610,13152339,2018-10-12,f,
21625268,13905496,2018-11-13,t,$445.00
10960413,22627300,2019-02-07,t,$85.00
501194,16810890,2018-11-21,f,
9055847,8491677,2018-08-24,t,$124.00
2007972,10543553,2018-09-18,f,
17137584,3034982,2018-09-28,t,$100.00
18874414,19423277,2018-05-29,f,
16376001,585062,2018-06-05,f,
10321911,314200,2018-10-06,f,
20228080,15338013,2018-07-20,t,$60.00
5663479,12779588,2018-09-26,f,
10216046,13219874,2019-01-05,t,$230.00
6022856,68414,2018-03-16,f,
12082538,22611762,2018-05-03,f,
10187649,2981606,2018-10-18,f,
17833257,17381805,2018-10-01,f,
3024250,16140952,2018-06-12,f,
4652459,23626395,2018-09-05,t,$45.00
15575784,7383196,2018-05-15,f,
12830428,10152788,2018-04-28,f,
14978579,11000620,2018-12-23,t,$58.00
20222265,22022332,2018-09-16,f,
1185763,18133620,2018-07-06,t,$167.00
7597640,12602149,2018-07-13,f,
10188213,14467931,2018-04-09,f,
15085049,21620059,2018-04-12,f,
13864935,5814840,2019-01-21,t,"$3,000.00"
5401186,13503504,2018-05-31,t,$80.00
12324677,21321896,2018-12-10,t,$57.00
5597159,19850540,2018-04-17,f,
6180568,7890891,2018-12-16,f,
9402948,2166922,2018-06-28,f,
11549371,15201939,2019-01-24,t,$78.00
20367395,14876652,2019-02-03,t,$55.00
18958096,1425526,2018-03-11,t,$70.00
12730722,12485995,2018-12-04,f,
13843328,22948471,2018-04-02,f,
18323617,21963021,2018-06-28,t,$60.00
3334506,17741676,2018-06-30,f,
8990876,13718951,2019-02-12,f,
19874559,11693315,2018-05-01,f,
6327869,17196674,2018-07-07,f,
6228826,20313941,2018-11-27,f,
21878484,23588432,2019-02-16,f,
14888816,11796067,2018-07-21,t,$100.00
1739119,13852976,2019-01-12,f,
11207773,17471711,2018-10-29,f,
15641635,3596549,2019-01-31,t,$85.00
18283501,22008926,2018-12-04,f,
4318686,22094439,2019-03-02,t,$96.00
3184816,19824663,2018-08-02,f,
18922986,21988222,2018-04-28,f,
12921131,20533885,2018-10-24,f,
5598201,5278661,2019-02-08,f,
4366495,14146715,2019-01-29,f,
8719664,11687092,2018-09-09,t,$65.00
10164715,13257209,2018-06-11,f,
20866899,19857118,2019-01-25,t,$70.00
15145815,18387001,2018-08-02,t,$50.00
4595122,15960967,2018-08-07,f,
17013927,4969477,2018-06-12,f,
13754979,7401811,2018-04-23,t,$119.00
4046260,1792833,2019-01-19,t,$260.00
1885928,824896,2018-04-02,t,$120.00
19308929,18972072,2019-01-02,f,
4191691,10030944,2019-02-04,f,
3604543,8402829,2018-06-22,f,
18876013,6689833,2018-12-02,f,
11720793,4133090,2018-06-03,f,
13564776,1975475,2018-05-29,t,$650.00
1750948,23563656,2018-12-15,f,
12328537,96190,2018-05-09,t,$45.00
16255441,4664552,2018-09-01,t,$145.00
6943198,2084861,2018-07-12,t,$160.00
4740250,19217891,2018-03-12,t,$75.00
20952843,18301324,2019-02-17,f,
16061440,19400167,2018-03-25,t,$56.00
8465272,6441654,2018-07-01,f,
10216377,23285605,2018-12-01,f,
13035350,8769834,2018-11-22,f,
5018160,7573667,2018-10-05,f,
2166277,14279130,2019-03-06,f,
11424156,6429527,2018-11-30,f,
17061615,19798154,2019-01-11,f,
477475,15291905,2018-11-06,t,$157.00
17699533,22077196,2018-04-23,f,
14203099,798810,2019-02-18,f,
8651852,3597385,2018-05-31,f,
5046759,16879319,2019-01-15,f,
11849981,12350618,2018-05-21,t,$70.00
13941062,14803134,2019-01-10,f,
7878870,19967561,2018-03-26,f,
7998455,9354995,2019-01-12,t,$134.00
2518596,21905816,2018-08-01,f,
20791217,8807592,2018-12-10,f,
359358,6776575,2018-06-01,f,
21567562,19557872,2018-09-22,f,
17258379,20398848,2018-12-06,f,
3360556,14296039,2019-03-08,f,
2284601,22065057,2018-12-30,f,
12027473,14192808,2018-03-13,f,
9621498,225747,2018-11-29,t,$230.00
12867902,6487122,2018-07-13,f,
13392436,13490082,2018-07-25,t,$220.00
6370337,18747038,2018-03-14,f,
13160514,21443786,2018-11-30,t,$85.00
17636344,6173973,2018-06-06,f,
21211139,14241453,2018-06-05,t,$150.00
224376,13042560,2018-06-14,f,
2347578,1366099,2018-06-17,f,
21178249,2698168,2018-07-28,t,$90.00
14408531,9233534,2018-09-17,f,
5177602,1396218,2018-12-20,t,$55.00
3915710,22936309,2018-03-18,t,$120.00
19910608,19707306,2018-06-01,f,
2740161,11007008,2018-11-21,f,
9516687,19497528,2019-01-15,t,$55.00
9277115,22802105,2018-06-06,t,$130.00
409151,20272026,2018-03-22,f,
17931636,14909370,2019-03-06,t,$100.00
3889161,14752077,2018-09-14,f,
18103644,16197157,2019-02-27,f,
20376931,20005434,2018-09-18,f,
12731857,694135,2018-11-26,t,$280.00
7312791,17501314,2019-01-02,f,
20349441,23314661,2018-04-14,f,
13400187,22843609,2018-12-16,f,
15020690,17745478,2019-02-02,f,
4809830,6827854,2018-05-12,f,
4117884,23610652,2018-04-22,t,$30.00
18126284,1844640,2019-02-17,f,
19728815,8590027,2018-06-05,f,
8675579,18729114,2019-02-23,f,
10490313,2871271,2019-02-07,t,$130.00
21460727,2232186,2018-06-14,f,
6389043,20990842,2018-08-05,f,
14063883,22765148,2018-12-29,f,
3799045,7894066,2018-07-14,f,
10030093,1224458,2018-05-23,f,
16575974,7125159,2019-01-04,f,
1833680,18764415,2018-05-28,f,
21598504,13450095,2018-03-13,f,
11683582,13819239,2018-05-01,f,
9361063,3367650,2018-12-07,f,
923074,7203555,2018-03-19,f,
8746987,12218838,2018-10-03,t,$40.00
3897422,7219432,2018-04-24,f,
8160182,4844772,2018-06-05,f,
4690136,18303377,2019-02-11,t,$112.00
5480503,7363098,2018-12-03,t,$42.00
4793628,10302555,2018-10-19,f,
20210533,13521332,2018-10-30,f,
8118165,1016320,2018-08-19,t,$120.00
12932419,23156121,2018-11-11,f,
6837031,23041340,2018-07-18,f,
9264763,20306931,2018-11-07,f,
20033523,5370029,2018-07-21,t,$40.00
18708689,7506387,2018-07-03,f,
439112,2727516,2019-02-18,t,$89.00
9314191,10991089,2018-07-17,f,
7432923,2530355,2019-01-02,f,
20265344,20613000,2019-02-28,f,
21657888,4483514,2018-12-28,f,
3245911,8999089,2018-04-10,f,
3694316,7408533,2018-07-28,t,$75.00
13259148,13882855,2018-08-04,f,
17375997,6820560,2018-09-04,f,
6209345,9686601,2018-11-07,f,
14316822,1278187,2018-10-09,f,
17697553,6850015,2018-07-18,f,
16177725,19564801,2018-06-29,f,
20316994,4552502,2018-03-08,f,
20836764,5321844,2019-02-25,t,$62.00
1449010,20289865,2018-04-16,f,
7453908,19332053,2019-03-07,t,$105.00
7244307,15780676,2018-08-23,f,
548988,6447863,2019-02-06,f,
1771573,14719579,2018-07-19,f,
5160201,15852499,2018-07-15,f,
16321147,14755090,2018-07-21,t,$69.00
15900496,17735291,2019-01-09,f,
21814529,12868215,2019-02-04,t,$70.00
2806079,21245870,2018-04-17,f,
19673344,9122564,2018-07-16,f,
19345699,7850630,2018-12-04,f,
11520937,22043798,2018-12-20,f,
10752371,19400043,2018-08-17,t,$108.00
20877508,15023119,2018-06-29,f,
18762299,3387513,2018-04-27,f,
16557720,1315530,2018-04-22,t,$95.00
18068478,12999864,2018-05-12,f,
5079008,18501210,2019-02-01,f,
9811494,15530842,2018-11-11,t,$99.00
13645759,13491824,2018-06-08,f,
10400278,19657406,2018-04-09,f,
9185718,17835519,2018-10-17,f,
8777631,11491203,2018-11-02,f,
20421288,1838055,2018-11-16,t,$250.00
8755668,13261365,2019-01-19,f,
5835433,5348807,2018-07-16,t,$40.00
20128419,15670980,2018-10-19,f,
15815769,468471,2018-04-23,f,
1754044,20291327,2018-07-31,t,$150.00
960994,14677093,2018-12-23,f,
1741566,22375114,2018-08-11,f,
16407942,15606598,2018-09-11,f,
13298549,19084185,2018-08-23,f,
3470790,20293203,2019-02-17,f,
18343665,17971050,2018-07-14,f,
6878067,2358323,2019-03-01,t,$90.00
14406206,6945266,2019-02-15,f,
17982287,7283217,2018-07-25,f,
7456902,19908814,2018-04-24,t,$162.00
10160561,23561720,2019-01-11,f,
2469453,16497693,2018-06-20,f,
3802620,19294692,2019-01-15,f,
7611122,19652169,2018-09-26,f,
20905868,16343192,2018-10-17,t,$55.00
8915616,5291871,2018-07-21,f,
1958874,9599311,2018-05-26,f,
1111759,17581864,2018-04-06,t,$75.00
5400167,3411470,2018-03-14,t,$60.00
8765355,20220672,2019-02-17,f,
4774074,17458607,2018-06-23,f,
17395977,22226536,2018-10-19,t,$55.00
9684521,13547624,2018-03-30,f,
731669,5333968,2018-08-10,f,
18103752,16197157,2018-10-11,f,
2357293,16582801,2018-10-25,f,
15170388,8032459,2018-06-21,t,$49.00
13521714,6063871,2018-05-21,f,
873117,15460300,2019-01-29,f,
15462454,3058785,2018-04-15,f,
18355423,23513594,2018-05-07,f,
19763812,4148849,2018-07-03,t,$79.00
16474518,19647679,2018-12-27,f,
20464011,798069,2018-05-24,f,
14299696,10451195,2018-12-06,f,
20672023,19563226,2019-01-11,f,
8485002,19401775,2018-07-16,f,
238675,1785404,2018-04-10,t,$90.00
6970319,11772738,2018-11-25,f,
12605927,3601816,2018-05-23,f,
11246089,2355392,2018-12-24,t,$160.00
10709309,21654430,2018-08-11,t,$136.00
16607532,9842051,2019-02-03,t,$20.00
8403653,11564110,2019-01-26,f,
4422644,3943347,2018-05-07,f,
21208344,21890069,2018-09-19,f,
8832777,2897210,2018-07-17,f,
10213490,20887640,2019-01-06,t,$550.00
15610714,11390665,2019-02-05,f,
11142666,15675808,2018-04-30,t,$70.00
7592424,6932025,2018-11-10,t,$58.00
15368176,21546839,2018-06-26,f,
7683721,17076265,2018-09-26,f,
10893356,6594661,2018-05-15,f,
13679210,16607041,2018-11-06,f,
20438408,6826208,2018-05-31,f,
10967939,7130800,2018-11-17,f,
2313177,3546585,2018-07-20,f,
18163771,20244396,2019-01-08,f,
7624731,575842,2018-07-03,f,
8181004,8621369,2018-06-22,f,
16622181,11848586,2018-12-15,f,
16296750,4871666,2018-05-11,f,
1020793,9347717,2018-12-07,t,$88.00
3809822,8547599,2018-12-22,f,
13601234,12802204,2018-12-28,f,
715337,3480872,2018-05-09,f,
10561820,20131031,2018-09-04,f,
11006761,18761427,2018-07-13,t,$137.00
10474498,7505320,2018-11-20,f,
16976150,12246634,2019-03-07,f,
6665729,18970052,2018-09-06,t,$83.00
5163518,523161,2018-07-10,f,
18238439,13878387,2018-11-07,f,
12182232,1080284,2018-03-14,f,
15183010,14161298,2018-10-26,f,
15029269,22716147,2019-01-25,t,$115.00
7882327,19562977,2018-07-08,f,
10281944,6831627,2019-01-02,f,
20415406,1376571,2018-07-25,t,$200.00
13515233,10017730,2019-02-21,f,
16451567,17021054,2018-05-01,f,
1458205,16202090,2019-02-06,t,$200.00
19512438,553502,2018-06-11,f,
17756623,459184,2018-09-05,f,
21232691,9754221,2018-06-04,f,
20186923,3666321,2019-01-08,t,$125.00
497881,21689574,2018-12-20,f,
8460544,17051917,2018-06-13,f,
7569743,14897831,2019-02-27,t,$40.00
5377443,21038462,2019-02-25,f,
3920705,11737588,2018-07-04,f,
17838889,12802984,2018-07-03,f,
21599824,3175203,2018-07-22,f,
16898973,21932144,2018-08-07,f,
18830388,14177969,2018-11-18,t,$72.00
2873287,3781682,2018-10-20,t,$60.00
19913578,429726,2018-06-06,f,
3663642,7353963,2018-09-22,f,
11950879,14368316,2019-01-17,t,$21.00
9989573,20098398,2018-06-23,f,
3712614,19988959,2018-05-12,f,
7657799,9233242,2018-11-19,t,$85.00
6896348,20840103,2018-11-29,f,
15652716,12515700,2019-01-10,f,
2693653,19264463,2018-04-23,f,
1015999,1265812,2018-08-15,f,
17898170,14264838,2019-02-06,f,
14453728,2314706,2018-11-06,f,
17468453,10110044,2018-05-16,f,
11108183,575744,2018-10-15,f,
75378,18562687,2018-09-01,f,
20335217,7387415,2018-04-03,f,
7122459,3632090,2019-01-23,f,
16393081,13523587,2018-04-27,f,
17171489,12270553,2019-01-02,f,
19340339,18864418,2018-09-29,t,$54.00
10617811,9398548,2019-01-25,t,$200.00
2104214,14518161,2018-03-19,t,$100.00
2253098,9726111,2018-04-22,t,$90.00
3295194,18589891,2018-04-02,t,$45.00
4504393,17375062,2018-05-18,f,
4915843,1347452,2018-11-29,t,$80.00
16781067,19495632,2018-07-23,f,
20695323,13360121,2018-08-22,f,
2557559,6821117,2019-03-03,f,
11527234,12507137,2018-09-10,f,
3131650,19604414,2019-01-01,f,
21231847,11053172,2018-09-25,t,$210.00
20649284,8953760,2018-10-18,f,
11372382,18106793,2018-12-08,f,
73018,23068162,2018-11-18,f,
609527,22993590,2018-03-29,f,
14504672,21390732,2018-05-08,t,$39.00
18020957,14334547,2018-06-02,t,$150.00
7915300,14735137,2018-06-04,t,$60.00
14074185,13368170,2018-10-03,f,
7369267,17259632,2018-05-29,t,$145.00
5660065,12267612,2019-02-25,f,
9488219,11545497,2018-11-27,t,$114.00
21418368,9799594,2018-08-07,f,
9762970,7571648,2018-04-26,f,
7397548,7839783,2018-12-04,f,
7303351,18818076,2018-12-31,t,$65.00
360942,5625857,2018-11-29,t,$55.00
1841768,3654313,2018-03-28,f,
5341898,12768794,2018-08-20,f,
18946042,6781260,2018-03-20,f,
3377000,5065855,2019-01-25,f,
21754385,18168874,2019-01-27,f,
46969,22352656,2018-07-02,f,
20258426,12078605,2018-08-01,f,
20377536,7342841,2018-04-26,f,
7648828,14893409,2018-04-06,f,
3579621,2139359,2019-01-01,f,
19259465,1663154,2018-07-06,f,
18267289,3202581,2018-08-03,f,
20382743,13201889,2019-01-17,f,
13026312,5982513,2018-08-29,f,
7831031,5138457,2019-02-02,f,
9394119,1501664,2018-08-17,f,
2847620,7499558,2018-12-24,f,
21803035,4430661,2018-11-02,f,
14208765,2018056,2018-10-25,t,$79.00
6040991,4468534,2018-04-24,t,$60.00
10407117,22935799,2018-05-25,f,
9620880,10267467,2018-04-29,f,
19234791,5799182,2019-02-13,f,
19951652,128472,2019-02-13,t,$85.00
704891,7158558,2018-12-21,t,$80.00
9619338,18384014,2018-09-23,f,
10678694,21744880,2018-06-27,f,
20271429,10786057,2019-01-06,f,
763052,12033885,2018-07-18,f,
10552038,1877539,2018-05-24,f,
13893627,3502542,2018-03-30,f,
11172698,9235220,2018-12-11,f,
2612888,7303865,2019-02-08,f,
15480870,21809134,2018-07-20,f,
3609139,5448536,2019-02-16,t,$100.00
14561809,13243124,2018-08-27,f,
18071964,1831187,2018-12-03,t,$45.00
12485045,13982719,2018-07-19,f,
19569491,4214036,2019-02-19,t,$62.00
6907569,5139366,2018-05-02,f,
14540108,21955147,2018-04-08,f,
5220777,8932150,2018-08-15,f,
17120130,16374640,2018-09-18,f,
9638156,8746359,2018-04-10,f,
7996299,20612297,2018-06-17,f,
2755213,7586315,2018-07-26,f,
11530696,4397396,2018-03-25,f,
16632601,12373852,2018-05-29,f,
19296346,20980616,2018-06-05,f,
2135735,6002037,2018-08-07,t,$150.00
16101663,4090229,2018-11-11,f,
19841168,19690476,2018-09-21,f,
16929977,7191121,2018-07-08,f,
3429453,13477350,2019-01-22,t,$169.00
6222562,15457260,2019-01-24,f,
11785070,4940188,2018-12-19,f,
7899156,14174089,2018-08-28,f,
20415914,23202734,2019-03-02,f,
21352118,17330806,2018-03-23,t,$110.00
17092726,6117958,2018-10-11,f,
8750160,18995888,2019-02-20,f,
806104,19542171,2019-02-16,f,
16154648,21741199,2018-10-08,f,
1903987,17620361,2018-08-14,f,
14487303,1416257,2018-10-12,t,$80.00
21413046,23144725,2019-01-30,f,
3183611,8184232,2018-12-04,f,
7492472,22543146,2018-08-29,t,$55.00
12468962,2460435,2018-07-25,f,
21099811,11564298,2019-01-03,f,
7302867,22009504,2018-04-29,t,$109.00
19048812,1963543,2018-06-20,t,$120.00
1516183,9731483,2018-04-04,f,
18935525,18577927,2019-01-11,f,
12525404,6816054,2018-12-31,f,
6670615,13056450,2018-06-03,f,
2093328,5308041,2018-09-21,t,$120.00
19374578,19580196,2019-02-22,t,$79.00
14621850,14438950,2018-04-25,t,$60.00
3795626,7184715,2018-03-16,f,
7916732,4608611,2018-07-03,f,
15067812,18003403,2018-07-02,f,
12785386,9402851,2018-09-08,t,$100.00
6724859,11666789,2018-10-05,f,
13760679,20928167,2018-08-25,t,$35.00
12724340,12079116,2018-12-21,f,
6978650,3510414,2018-06-22,f,
16344645,11854022,2018-11-19,t,$85.00
5301261,17828369,2018-10-28,t,$100.00
10715047,9933650,2018-09-04,t,$160.00
21088573,6802187,2018-04-09,f,
1159101,15886078,2018-07-23,f,
16806632,612942,2019-02-20,f,
5372628,17887289,2018-08-07,f,
7859953,21666446,2019-01-22,f,
20729215,7719338,2018-08-26,f,
17684792,7396017,2019-02-11,f,
19954361,22540605,2018-07-14,f,
11949036,721003,2019-01-03,t,$55.00
21877204,23298572,2019-01-25,f,
6349358,20718803,2018-07-22,f,
14202914,798810,2018-12-18,f,
5686715,7954892,2019-02-20,f,
21262692,23236198,2018-03-26,t,$64.00
10198265,1528100,2018-08-25,t,$59.00
20554547,15758029,2018-05-08,t,$85.00
15834926,21244365,2018-10-25,f,
13695339,13458695,2019-03-05,f,
15008842,15459510,2018-12-17,t,$84.00
9419910,12140711,2018-03-17,f,
4810330,22949797,2018-03-11,f,
11935088,510769,2019-01-31,f,
21568754,17968651,2018-09-13,t,$114.00
4816888,5120085,2018-03-23,t,$120.00
7693918,16357677,2018-10-03,f,
2281211,20770311,2018-04-15,f,
16299814,20529372,2019-02-26,f,
7013200,12173047,2018-12-08,t,$50.00
7421220,15431332,2019-01-25,f,
75536,18562687,2018-03-27,f,
10307229,12019303,2018-03-12,t,$175.00
20782088,11965909,2018-11-05,t,$209.00
2471082,15374530,2018-10-29,f,
3042230,11034796,2018-04-20,f,
15532467,280935,2018-06-22,f,
21094603,17486047,2018-08-27,t,$195.00
10638803,9933124,2018-07-05,t,$170.00
7417348,21785791,2018-07-25,f,
19928772,22923085,2018-07-26,f,
31250,12562879,2019-02-12,t,$49.00
17249713,21009902,2018-08-22,f,
2244000,7395916,2018-03-27,f,
17140091,20199899,2018-12-30,f,
4705642,2953771,2018-10-07,f,
12566180,23346820,2018-12-21,f,
14860526,19499027,2018-05-30,t,$45.00
19655555,10018937,2018-05-06,f,
12542108,17827920,2018-09-06,f,
9419726,12140711,2018-09-04,f,
7138007,5732215,2018-10-16,t,$109.00
21498865,20706502,2019-03-08,f,
21676928,1744769,2018-10-30,t,$273.00
18363886,93287,2019-02-28,t,$129.00
17542332,2409470,2018-10-31,t,$90.00
2901572,3695112,2018-08-19,f,
16747270,21304771,2018-04-01,f,
1142794,6191782,2018-03-27,f,
9572296,13531848,2018-09-03,f,
14726451,20843443,2019-03-03,f,
5434444,19284008,2018-04-16,f,
14748138,19586486,2018-04-28,t,$75.00
11019353,21119067,2019-03-03,f,
488357,19785942,2018-03-21,f,
19423879,8531131,2019-01-26,f,
9564320,12244645,2018-05-29,f,
888141,22932859,2018-12-02,f,
13088803,3440166,2018-06-01,f,
10299265,11548219,2018-12-18,f,
18076471,8184303,2018-06-29,f,
5941403,3401427,2018-05-13,t,$42.00
21816767,23444660,2018-03-20,t,$48.00
13762424,10823662,2018-10-22,f,
18099819,10990039,2019-02-02,f,
11239881,13213115,2018-11-04,t,$233.00
13653059,14743497,2018-06-08,f,
927634,5820506,2018-08-03,f,
18682587,16762974,2019-01-05,f,
8371469,20111249,2018-08-15,f,
2894812,7473049,2018-03-08,f,
11954944,23573726,2018-07-29,f,
2834914,7223027,2018-04-17,f,
20186772,3666321,2018-08-26,t,$125.00
13017336,2251595,2018-04-01,f,
10936226,1302170,2018-09-08,f,
19563964,9324857,2018-04-12,f,
17321057,18888203,2018-03-26,f,
15530955,20852976,2018-08-13,t,$23.00
7257020,19796590,2018-11-13,f,
17040107,654619,2018-09-26,t,$126.00
15705418,7428702,2018-08-15,f,
5094652,22185738,2018-03-24,f,
277307,7525249,2018-03-14,f,
4925220,4845943,2018-06-05,f,
18928081,13197808,2018-06-05,f,
21216689,15105412,2018-04-06,f,
14099118,23103325,2018-12-26,f,
16092746,18669297,2018-06-11,f,
17345933,728737,2018-12-27,f,
9883367,21990195,2018-06-16,f,
18491606,7641937,2018-03-31,f,
7191975,10383512,2019-02-19,f,
304103,22587123,2019-01-07,f,
13499163,1050450,2019-03-02,t,$129.00
18668253,14529435,2018-04-14,f,
20094049,20629510,2018-11-12,f,
20126992,7993506,2018-08-31,f,
11575130,5286117,2018-05-06,t,$825.00
5581128,13552345,2018-06-01,f,
13884473,1270515,2018-06-11,f,
8472674,17708743,2019-02-25,f,
14076982,19772467,2018-12-31,f,
21346819,11824831,2018-09-23,f,
10525337,16527825,2018-04-14,t,$80.00
15197773,17188727,2018-06-06,f,
15375397,4573164,2018-07-18,t,$150.00
8591340,2724465,2018-04-06,t,$89.00
8552045,3353660,2018-09-14,t,$70.00
8387648,19775340,2019-01-21,f,
11330400,22293351,2018-11-30,f,
3825973,2213608,2019-01-23,f,
9020756,11251364,2018-07-05,f,
17729849,13052321,2018-04-02,f,
4564885,19918837,2018-08-03,f,
6207485,22924817,2018-05-16,f,
8505740,6827807,2018-10-13,f,
4242993,19355721,2019-02-25,t,$320.00
517173,19938196,2018-04-07,f,
18722563,17121450,2018-06-29,f,
21023153,16878258,2018-07-02,f,
6618077,9644804,2019-01-30,f,
17255080,23624931,2018-12-08,f,
4260207,6657204,2018-05-12,t,$200.00
17521308,23099341,2018-07-11,t,$45.00
14268618,22558742,2018-12-02,f,
17898636,4545534,2018-09-18,f,
8739743,16648173,2019-02-13,f,
21801349,11114363,2018-06-03,f,
19961682,15850464,2018-06-26,f,
5721814,6917686,2018-11-19,f,
18039431,16685047,2018-11-20,f,
6745264,19468543,2018-11-01,f,
12572449,3708106,2018-10-01,f,
20724489,19543756,2018-08-06,f,
19642530,22338367,2018-11-15,f,
8439384,13822047,2018-06-13,f,
3547492,15442868,2018-09-19,f,
8463308,22167540,2018-12-04,f,
17021551,9433068,2018-10-14,f,
10019303,7770135,2019-01-05,t,$100.00
19281787,12965680,2018-12-04,f,
1406518,13464285,2019-02-18,f,
4509486,5799656,2018-05-06,f,
10031814,9665865,2018-08-08,f,
6168326,1409751,2018-06-14,t,$95.00
886841,11654183,2018-04-14,f,
11810626,9721010,2018-04-03,f,
7549210,17718879,2018-11-07,f,
17687595,13410013,2018-11-10,t,$104.00
1803729,5367026,2018-06-16,f,
19688861,13094074,2019-01-05,f,
2015399,2689507,2018-12-23,t,$142.00
19251303,13723984,2018-09-23,f,
10326856,6721408,2018-06-04,t,$160.00
17197628,14499788,2018-12-19,f,
17386881,9394087,2018-11-20,f,
4776272,7214295,2019-02-20,f,
10216495,23285605,2018-08-05,f,
6199693,15473197,2018-07-27,f,
1887644,9272891,2018-07-22,f,
4540116,3359075,2018-06-13,f,
7197311,5509314,2018-06-30,t,$85.00
9489283,10582423,2019-02-23,t,$240.00
10733229,13561709,2018-12-28,t,$125.00
14474102,18875472,2019-02-06,f,
18548310,19237335,2018-10-28,f,
13835860,786975,2018-08-25,f,
9931119,15937304,2018-08-20,t,$130.00
662859,15447310,2019-02-16,f,
20116499,17233650,2018-06-24,f,
18798472,3513448,2018-05-03,t,$69.00
9156505,2548435,2018-08-09,t,$139.00
4353610,1071043,2018-06-26,f,
13652992,14743497,2018-08-14,f,
16005975,11915192,2018-03-12,f,
10155681,21103498,2018-05-23,f,
